season_id,player_id,player_name,team_id,team_abbreviation,team_name,game_id,game_date,matchup,wl,min,fgm,fga,fg3m,fg3a,ftm,fta,oreb,dreb,reb,ast,stl,blk,tov,pf,pts,fantasy_pts,video_available,fg,ft
52023,1631115,Orlando Robinson,1610612748,MIA,Miami Heat,0052300201,2024-04-19,MIA vs. CHI,W,2,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,4.5,1,NA,NA
52023,203458,Alex Len,1610612758,SAC,Sacramento Kings,0052300211,2024-04-19,SAC @ NOP,L,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,1,NA,NA
52023,1630700,Dyson Daniels,1610612740,NOP,New Orleans Pelicans,0052300211,2024-04-19,NOP vs. SAC,W,2,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1.2,1,NA,NA
52023,1626168,Trey Lyles,1610612758,SAC,Sacramento Kings,0052300211,2024-04-19,SAC @ NOP,L,13,0,1,0,0,0,0,1,2,3,0,0,0,2,1,0,1.6,1,0,NA
52023,1631165,Keon Ellis,1610612758,SAC,Sacramento Kings,0052300211,2024-04-19,SAC @ NOP,L,28,0,5,0,4,0,0,0,0,0,1,0,2,1,4,0,6.5,1,0,NA
52023,201988,Patty Mills,1610612748,MIA,Miami Heat,0052300201,2024-04-19,MIA vs. CHI,W,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1.5,1,NA,NA
52023,1631243,Mouhamed Gueye,1610612737,ATL,Atlanta Hawks,0052300111,2024-04-17,ATL @ CHI,L,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,NA,NA
52023,1628470,Torrey Craig,1610612741,CHI,Chicago Bulls,0052300111,2024-04-17,CHI vs. ATL,W,7,0,0,0,0,0,0,1,1,2,0,0,0,1,0,0,1.4,1,NA,NA
52023,1628975,Jevon Carter,1610612741,CHI,Chicago Bulls,0052300111,2024-04-17,CHI vs. ATL,W,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,NA,NA
52023,202083,Wesley Matthews,1610612737,ATL,Atlanta Hawks,0052300111,2024-04-17,ATL @ CHI,L,10,0,2,0,2,0,0,0,0,0,1,0,0,0,0,0,1.5,1,0,NA
52023,1630611,Gui Santos,1610612744,GSW,Golden State Warriors,0052300131,2024-04-16,GSW @ SAC,L,2,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1.2,1,NA,NA
52023,1641732,Colby Jones,1610612758,SAC,Sacramento Kings,0052300131,2024-04-16,SAC vs. GSW,W,2,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1.5,1,0,NA
52023,202691,Klay Thompson,1610612744,GSW,Golden State Warriors,0052300131,2024-04-16,GSW @ SAC,L,32,0,10,0,6,0,0,0,4,4,1,0,0,1,2,0,5.3,1,0,NA
52023,1628426,Sasha Vezenkov,1610612758,SAC,Sacramento Kings,0052300131,2024-04-16,SAC vs. GSW,W,2,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,1.2,1,0,NA
52023,1630700,Dyson Daniels,1610612740,NOP,New Orleans Pelicans,0052300121,2024-04-16,NOP vs. LAL,L,10,0,1,0,1,0,0,0,4,4,0,0,0,0,1,0,4.8,1,0,NA
52023,203458,Alex Len,1610612758,SAC,Sacramento Kings,0052300131,2024-04-16,SAC vs. GSW,W,9,0,2,0,0,0,0,2,2,4,1,0,0,0,1,0,6.3,1,0,NA
52023,1630586,Usman Garuba,1610612744,GSW,Golden State Warriors,0052300131,2024-04-16,GSW @ SAC,L,2,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,2.7,1,0,NA
52023,203915,Spencer Dinwiddie,1610612747,LAL,Los Angeles Lakers,0052300121,2024-04-16,LAL @ NOP,W,5,0,3,0,2,0,0,0,2,2,1,0,0,0,0,0,3.9,1,0,NA
52023,1630556,Kessler Edwards,1610612758,SAC,Sacramento Kings,0052300131,2024-04-16,SAC vs. GSW,W,2,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1.2,1,NA,NA
52023,1628975,Jevon Carter,1610612741,CHI,Chicago Bulls,0052300201,2024-04-19,CHI @ MIA,L,4,1,1,0,0,0,0,0,1,1,1,0,0,0,0,2,4.7,1,1,NA
52023,203083,Andre Drummond,1610612741,CHI,Chicago Bulls,0052300201,2024-04-19,CHI @ MIA,L,8,1,4,0,0,0,0,0,4,4,0,1,0,2,3,2,7.8,1,0.25,NA
52023,1631207,Dalen Terry,1610612741,CHI,Chicago Bulls,0052300201,2024-04-19,CHI @ MIA,L,13,1,4,0,1,0,0,1,0,1,1,0,0,1,2,2,3.7,1,0.25,NA
52023,1628426,Sasha Vezenkov,1610612758,SAC,Sacramento Kings,0052300211,2024-04-19,SAC @ NOP,L,11,1,4,0,2,0,0,2,0,2,0,1,0,0,0,2,7.4,1,0.25,NA
52023,1629637,Jaxson Hayes,1610612747,LAL,Los Angeles Lakers,0052300121,2024-04-16,LAL @ NOP,W,8,1,1,0,0,0,0,0,1,1,0,0,0,0,0,2,3.2,1,1,NA
52023,1626172,Kevon Looney,1610612744,GSW,Golden State Warriors,0052300131,2024-04-16,GSW @ SAC,L,9,1,2,0,0,0,0,1,4,5,1,0,0,0,4,2,9.5,1,0.5,NA
