season_id,player_id,player_name,team_id,team_abbreviation,team_name,game_id,game_date,matchup,wl,min,fgm,fga,fg3m,fg3a,ftm,fta,oreb,dreb,reb,ast,stl,blk,tov,pf,pts,fantasy_pts,video_available,fg,ft
21969,80546,Jerry Rook,3401,NOB,New Orleans Buccaneers,0126900460,1970-04-15,NOB vs. DLC,W,0,0,NA,0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,NA
21969,80612,George Peeples,2901,CAR,Carolina Cougars,0126900462,1970-04-15,CAR @ PTP,L,0,0,NA,0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,NA
21969,80703,Ron Perry,3401,NOB,New Orleans Buccaneers,0126900460,1970-04-15,NOB vs. DLC,W,0,0,NA,0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,NA
21969,80792,John Smith,1610612751,NYA,New York Nets,0126900461,1970-04-15,NYA vs. KEN,W,0,0,NA,0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,NA
21969,77531,Bill McGill,1610612759,DLC,Dallas Chaparrals,0126900460,1970-04-15,DLC @ NOB,L,0,0,NA,0,NA,0,1,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,0
21969,78602,Willie Wise,2601,LAS,Los Angeles Stars,0126900456,1970-04-14,LAS @ DLC,L,0,0,NA,0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,NA
21969,76227,Gary Bradds,3501,WSA,Washington Capitols,0126900457,1970-04-14,WSA vs. CAR,L,0,0,NA,0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,NA
21969,83635,Tommie Bowens,3401,NOB,New Orleans Buccaneers,0126900455,1970-04-13,NOB vs. INA,W,0,0,NA,0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,NA
21969,77639,Jackie Moreland,3401,NOB,New Orleans Buccaneers,0126900450,1970-04-12,NOB @ DNR,L,0,0,NA,0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,NA
21969,83707,Bob Woollard,3201,MMF,Miami Floridians,0126900454,1970-04-12,MMF @ NYA,L,0,0,NA,0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,NA
