season_id,player_id,player_name,team_id,team_abbreviation,team_name,game_id,game_date,matchup,wl,min,fgm,fga,fg3m,fg3a,ftm,fta,oreb,dreb,reb,ast,stl,blk,tov,pf,pts,fantasy_pts,video_available,fg,ft
52019,203476,Gorgui Dieng,1610612763,MEM,Memphis Grizzlies,0051900111,2020-08-15,MEM @ POR,L,14,1,2,0,0,0,0,1,3,4,0,0,2,0,3,2,12.8,1,0.5,NA
52019,1628380,Zach Collins,1610612757,POR,Portland Trail Blazers,0051900111,2020-08-15,POR vs. MEM,W,7,1,2,1,2,0,0,0,1,1,0,0,0,0,1,3,4.2,1,0.5,NA
52019,1629001,De'Anthony Melton,1610612763,MEM,Memphis Grizzlies,0051900111,2020-08-15,MEM @ POR,L,14,1,4,1,1,0,0,0,4,4,1,2,0,0,2,3,15.3,1,0.25,NA
52019,1629117,Wenyen Gabriel,1610612757,POR,Portland Trail Blazers,0051900111,2020-08-15,POR vs. MEM,W,9,1,3,1,1,0,0,1,0,1,1,0,0,0,2,3,5.7,1,0.3333333333333333,NA
52019,1628960,Grayson Allen,1610612763,MEM,Memphis Grizzlies,0051900111,2020-08-15,MEM @ POR,L,23,1,3,0,1,1,2,1,4,5,1,0,0,2,2,3,8.5,1,0.3333333333333333,0.5
52019,202355,Hassan Whiteside,1610612757,POR,Portland Trail Blazers,0051900111,2020-08-15,POR vs. MEM,W,14,2,6,0,0,0,0,1,3,4,0,1,0,0,4,4,11.8,1,0.3333333333333333,NA
52019,1626209,Mario Hezonja,1610612757,POR,Portland Trail Blazers,0051900111,2020-08-15,POR vs. MEM,W,7,1,4,1,4,2,2,0,1,1,0,1,1,1,1,5,11.2,1,0.25,1
52019,201229,Anthony Tolliver,1610612763,MEM,Memphis Grizzlies,0051900111,2020-08-15,MEM @ POR,L,23,2,4,1,2,2,2,1,2,3,0,0,1,0,6,7,13.6,1,0.5,1
52019,1629018,Gary Trent,1610612757,POR,Portland Trail Blazers,0051900111,2020-08-15,POR vs. MEM,W,35,3,6,1,3,1,2,1,2,3,1,5,2,2,1,8,32.1,1,0.5,0.5
52019,203937,Kyle Anderson,1610612763,MEM,Memphis Grizzlies,0051900111,2020-08-15,MEM @ POR,L,27,4,6,1,1,1,1,1,5,6,9,2,1,6,3,10,33.7,1,0.6666666666666666,1
52019,1629634,Brandon Clarke,1610612763,MEM,Memphis Grizzlies,0051900111,2020-08-15,MEM @ POR,L,25,8,11,4,5,0,0,2,2,4,3,0,2,1,2,20,34.3,1,0.7272727272727273,NA
52019,1628415,Dillon Brooks,1610612763,MEM,Memphis Grizzlies,0051900111,2020-08-15,MEM @ POR,L,38,7,18,4,5,2,3,1,1,2,2,1,0,0,3,20,28.4,1,0.3888888888888889,0.6666666666666666
52019,2546,Carmelo Anthony,1610612757,POR,Portland Trail Blazers,0051900111,2020-08-15,POR vs. MEM,W,38,5,15,1,6,10,10,0,3,3,1,0,1,2,2,21,27.1,1,0.3333333333333333,1
52019,202685,Jonas Valanciunas,1610612763,MEM,Memphis Grizzlies,0051900111,2020-08-15,MEM @ POR,L,34,8,16,0,4,6,6,4,13,17,6,0,0,1,3,22,50.4,1,0.5,1
52019,203994,Jusuf Nurkic,1610612757,POR,Portland Trail Blazers,0051900111,2020-08-15,POR vs. MEM,W,41,8,14,2,3,4,9,6,15,21,6,2,2,5,5,22,63.2,1,0.5714285714285714,0.4444444444444444
52019,203468,CJ McCollum,1610612757,POR,Portland Trail Blazers,0051900111,2020-08-15,POR vs. MEM,W,44,11,19,3,7,4,4,0,3,3,1,2,1,2,1,29,41.1,1,0.5789473684210527,1
52019,203081,Damian Lillard,1610612757,POR,Portland Trail Blazers,0051900111,2020-08-15,POR vs. MEM,W,45,6,15,5,14,14,14,0,2,2,10,1,0,1,2,31,50.4,1,0.4,1
52019,1629630,Ja Morant,1610612763,MEM,Memphis Grizzlies,0051900111,2020-08-15,MEM @ POR,L,42,13,28,3,6,6,8,1,3,4,8,0,0,8,1,35,43.8,1,0.4642857142857143,0.75
