season_id,player_id,player_name,team_id,team_abbreviation,team_name,game_id,game_date,matchup,wl,min,fgm,fga,fg3m,fg3a,ftm,fta,oreb,dreb,reb,ast,stl,blk,tov,pf,pts,fantasy_pts,video_available,fg,ft
42023,203939,Dwight Powell,1610612742,DAL,Dallas Mavericks,0042300405,2024-06-17,DAL @ BOS,L,3,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1.2,1,NA,NA
42023,203501,Tim Hardaway,1610612742,DAL,Dallas Mavericks,0042300405,2024-06-17,DAL @ BOS,L,9,0,1,0,1,0,0,0,0,0,0,0,0,0,3,0,0,1,0,NA
42023,1628436,Luke Kornet,1610612738,BOS,Boston Celtics,0042300405,2024-06-17,BOS vs. DAL,W,2,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1.2,1,NA,NA
42023,1629004,Svi Mykhailiuk,1610612738,BOS,Boston Celtics,0042300405,2024-06-17,BOS vs. DAL,W,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1.2,1,NA,NA
42023,1629052,Oshae Brissett,1610612738,BOS,Boston Celtics,0042300405,2024-06-17,BOS vs. DAL,W,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,NA,NA
42023,1630639,AJ Lawson,1610612742,DAL,Dallas Mavericks,0042300405,2024-06-17,DAL @ BOS,L,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,NA,NA
42023,1641765,Olivier-Maxence Prosper,1610612742,DAL,Dallas Mavericks,0042300405,2024-06-17,DAL @ BOS,L,3,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1.2,1,NA,NA
42023,1641765,Olivier-Maxence Prosper,1610612742,DAL,Dallas Mavericks,0042300404,2024-06-14,DAL vs. BOS,W,5,0,2,0,0,0,0,0,2,2,1,0,0,0,0,0,3.9,1,0,NA
42023,1630531,Jaden Springer,1610612738,BOS,Boston Celtics,0042300404,2024-06-14,BOS @ DAL,L,8,0,1,0,0,0,0,0,2,2,0,0,0,0,0,0,2.4,1,0,NA
42023,1641775,Jordan Walsh,1610612738,BOS,Boston Celtics,0042300404,2024-06-14,BOS @ DAL,L,5,0,2,0,1,0,0,0,1,1,0,0,0,0,0,0,1.2,1,0,NA
42023,203939,Dwight Powell,1610612742,DAL,Dallas Mavericks,0042300404,2024-06-14,DAL vs. BOS,W,8,0,0,0,0,0,0,1,2,3,2,0,0,1,1,0,5.6,1,NA,NA
42023,1628436,Luke Kornet,1610612738,BOS,Boston Celtics,0042300404,2024-06-14,BOS @ DAL,L,10,0,1,0,0,0,0,0,0,0,2,0,0,0,1,0,3,1,0,NA
42023,1630202,Payton Pritchard,1610612738,BOS,Boston Celtics,0042300403,2024-06-12,BOS @ DAL,W,11,0,4,0,2,0,0,0,1,1,1,0,0,0,2,0,2.7,1,0,NA
