season_id,player_id,player_name,team_id,team_abbreviation,team_name,game_id,game_date,matchup,wl,min,fgm,fga,fg3m,fg3a,ftm,fta,oreb,dreb,reb,ast,stl,blk,tov,pf,pts,fantasy_pts,video_available,fg,ft
41967,76668,Wayne Embry,1610612738,BOS,Boston Celtics,0046700416,1968-05-02,BOS @ LAL,W,6,0,1,NA,NA,0,0,NA,NA,1,0,NA,NA,NA,1,0,NA,0,0,NA
41967,76843,Mal Graham,1610612738,BOS,Boston Celtics,0046700416,1968-05-02,BOS @ LAL,W,1,0,1,NA,NA,0,0,NA,NA,1,0,NA,NA,NA,0,0,NA,0,0,NA
41967,77658,Erwin Mueller,1610612747,LAL,Los Angeles Lakers,0046700416,1968-05-02,LAL vs. BOS,L,15,0,2,NA,NA,0,1,NA,NA,1,0,NA,NA,NA,2,0,NA,0,0,0
41967,78309,Tom Thacker,1610612738,BOS,Boston Celtics,0046700416,1968-05-02,BOS @ LAL,W,3,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,NA,1,0,NA,0,NA,NA
41967,78060,Thomas Sanders,1610612738,BOS,Boston Celtics,0046700416,1968-05-02,BOS @ LAL,W,1,0,1,NA,NA,0,0,NA,NA,0,0,NA,NA,NA,0,0,NA,0,0,NA
41967,78060,Thomas Sanders,1610612738,BOS,Boston Celtics,0046700415,1968-04-30,BOS vs. LAL,W,4,0,1,NA,NA,0,0,NA,NA,2,0,NA,NA,NA,2,0,NA,0,0,NA
41967,77658,Erwin Mueller,1610612747,LAL,Los Angeles Lakers,0046700415,1968-04-30,LAL @ BOS,L,18,0,1,NA,NA,0,0,NA,NA,7,1,NA,NA,NA,1,0,NA,0,0,NA
41967,76668,Wayne Embry,1610612738,BOS,Boston Celtics,0046700415,1968-04-30,BOS vs. LAL,W,7,0,2,NA,NA,0,0,NA,NA,0,0,NA,NA,NA,2,0,NA,0,0,NA
41967,76466,Freddie Crawford,1610612747,LAL,Los Angeles Lakers,0046700414,1968-04-28,LAL vs. BOS,W,7,0,1,NA,NA,0,0,NA,NA,2,0,NA,NA,NA,5,0,NA,0,0,NA
41967,78309,Tom Thacker,1610612738,BOS,Boston Celtics,0046700414,1968-04-28,BOS @ LAL,L,5,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,NA,1,0,NA,0,NA,NA
41967,78060,Thomas Sanders,1610612738,BOS,Boston Celtics,0046700414,1968-04-28,BOS @ LAL,L,2,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,NA,0,0,NA,0,NA,NA
41967,77658,Erwin Mueller,1610612747,LAL,Los Angeles Lakers,0046700413,1968-04-26,LAL vs. BOS,L,8,0,1,NA,NA,0,2,NA,NA,0,0,NA,NA,NA,0,0,NA,0,0,0
41967,78309,Tom Thacker,1610612738,BOS,Boston Celtics,0046700412,1968-04-24,BOS vs. LAL,L,6,0,3,NA,NA,0,0,NA,NA,3,0,NA,NA,NA,0,0,NA,0,0,NA
41967,78309,Tom Thacker,1610612738,BOS,Boston Celtics,0046700411,1968-04-21,BOS vs. LAL,W,4,0,0,NA,NA,0,0,NA,NA,1,1,NA,NA,NA,1,0,NA,0,NA,NA
41967,77576,Bill Melchionni,1610612755,PHL,Philadelphia 76ers,0046700317,1968-04-19,PHL vs. BOS,L,4,0,1,NA,NA,0,0,NA,NA,0,2,NA,NA,NA,2,0,NA,0,0,NA
41967,78309,Tom Thacker,1610612738,BOS,Boston Celtics,0046700317,1968-04-19,BOS @ PHL,W,4,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,NA,4,0,NA,0,NA,NA
41967,76668,Wayne Embry,1610612738,BOS,Boston Celtics,0046700317,1968-04-19,BOS @ PHL,W,10,0,0,NA,NA,0,3,NA,NA,1,0,NA,NA,NA,1,0,NA,0,NA,0
41967,77198,Wali Jones,1610612755,PHL,Philadelphia 76ers,0046700316,1968-04-17,PHL @ BOS,L,14,0,6,NA,NA,0,0,NA,NA,2,1,NA,NA,NA,3,0,NA,0,0,NA
41967,78309,Tom Thacker,1610612738,BOS,Boston Celtics,0046700316,1968-04-17,BOS vs. PHL,W,2,0,0,NA,NA,0,0,NA,NA,1,0,NA,NA,NA,1,0,NA,0,NA,NA
41967,78309,Tom Thacker,1610612738,BOS,Boston Celtics,0046700315,1968-04-15,BOS @ PHL,W,4,0,3,NA,NA,0,0,NA,NA,2,1,NA,NA,NA,1,0,NA,0,0,NA
41967,76843,Mal Graham,1610612738,BOS,Boston Celtics,0046700315,1968-04-15,BOS @ PHL,W,4,0,1,NA,NA,0,0,NA,NA,1,0,NA,NA,NA,1,0,NA,0,0,NA
41967,76908,Matt Guokas,1610612755,PHL,Philadelphia 76ers,0046700314,1968-04-14,PHL @ BOS,W,18,0,3,NA,NA,0,0,NA,NA,6,0,NA,NA,NA,5,0,NA,0,0,NA
41967,78309,Tom Thacker,1610612738,BOS,Boston Celtics,0046700314,1968-04-14,BOS vs. PHL,L,1,0,1,NA,NA,0,0,NA,NA,0,0,NA,NA,NA,1,0,NA,0,0,NA
41967,77270,Jim King,1610612744,SFW,San Francisco Warriors,0046700324,1968-04-13,SFW vs. LAL,L,0,0,0,NA,NA,0,0,NA,NA,0,1,NA,NA,NA,1,0,NA,0,NA,NA
41967,77342,Dave Lattin,1610612744,SFW,San Francisco Warriors,0046700323,1968-04-11,SFW vs. LAL,L,5,0,1,NA,NA,0,0,NA,NA,0,0,NA,NA,NA,1,0,NA,0,0,NA
41967,77576,Bill Melchionni,1610612755,PHL,Philadelphia 76ers,0046700313,1968-04-11,PHL vs. BOS,W,7,0,4,NA,NA,0,0,NA,NA,1,1,NA,NA,NA,1,0,NA,0,0,NA
41967,76832,Gail Goodrich,1610612747,LAL,Los Angeles Lakers,0046700322,1968-04-10,LAL vs. SFW,W,6,0,3,NA,NA,0,0,NA,NA,0,0,NA,NA,NA,2,0,NA,0,0,NA
41967,77658,Erwin Mueller,1610612747,LAL,Los Angeles Lakers,0046700322,1968-04-10,LAL vs. SFW,W,12,0,3,NA,NA,0,0,NA,NA,0,0,NA,NA,NA,1,0,NA,0,0,NA
41967,77270,Jim King,1610612744,SFW,San Francisco Warriors,0046700322,1968-04-10,SFW @ LAL,L,5,0,1,NA,NA,0,0,NA,NA,1,1,NA,NA,NA,1,0,NA,0,0,NA
41967,77187,Johnny Jones,1610612738,BOS,Boston Celtics,0046700311,1968-04-05,BOS @ PHL,W,1,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,NA,0,0,NA,0,NA,NA
41967,76926,Dennis Hamilton,1610612747,LAL,Los Angeles Lakers,0046700321,1968-04-05,LAL vs. SFW,W,0,0,1,NA,NA,0,0,NA,NA,1,1,NA,NA,NA,0,0,NA,0,0,NA
41967,78309,Tom Thacker,1610612738,BOS,Boston Celtics,0046700311,1968-04-05,BOS @ PHL,W,2,0,2,NA,NA,0,0,NA,NA,0,0,NA,NA,NA,1,0,NA,0,0,NA
41967,76661,Joe Ellis,1610612744,SFW,San Francisco Warriors,0046700321,1968-04-05,SFW @ LAL,L,0,0,3,NA,NA,0,0,NA,NA,4,3,NA,NA,NA,2,0,NA,0,0,NA
41967,77658,Erwin Mueller,1610612747,LAL,Los Angeles Lakers,0046700321,1968-04-05,LAL vs. SFW,W,0,0,4,NA,NA,0,0,NA,NA,6,3,NA,NA,NA,1,0,NA,0,0,NA
41967,76843,Mal Graham,1610612738,BOS,Boston Celtics,0046700311,1968-04-05,BOS @ PHL,W,2,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,NA,0,0,NA,0,NA,NA
41967,78385,Bill Turner,1610612744,SFW,San Francisco Warriors,0046700216,1968-04-02,SFW vs. STL,W,2,0,1,NA,NA,0,0,NA,NA,0,0,NA,NA,NA,3,0,NA,0,0,NA
41967,77751,Don Ohl,1610612737,STL,St. Louis Hawks,0046700216,1968-04-02,STL @ SFW,L,10,0,1,NA,NA,0,0,NA,NA,0,3,NA,NA,NA,2,0,NA,0,0,NA
41967,76661,Joe Ellis,1610612744,SFW,San Francisco Warriors,0046700216,1968-04-02,SFW vs. STL,W,10,0,1,NA,NA,0,0,NA,NA,2,1,NA,NA,NA,4,0,NA,0,0,NA
