season_id,player_id,player_name,team_id,team_abbreviation,team_name,game_id,game_date,matchup,wl,min,fgm,fga,fg3m,fg3a,ftm,fta,oreb,dreb,reb,ast,stl,blk,tov,pf,pts,fantasy_pts,video_available,fg,ft
21968,80125,Leroy Wright,3601,MNP,Minnesota Pipers,0126800428,1969-04-03,MNP @ KEN,L,0,0,NA,0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,NA
21968,80890,Tom Kondla,2901,HSM,Houston Mavericks,0126800424,1969-04-02,HSM vs. NYA,W,0,0,NA,0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,NA
21968,80767,Bobby Hooper,1610612754,INA,Indiana Pacers,0126800425,1969-04-02,INA @ KEN,L,0,0,NA,0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,NA
21968,80845,Jasper Wilson,3401,NOB,New Orleans Buccaneers,0126800422,1969-04-01,NOB vs. DLC,W,0,0,NA,0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,NA
21968,80844,Dallas Thornton,3201,MMF,Miami Floridians,0126800417,1969-03-30,MMF vs. MNP,W,0,0,NA,0,NA,0,3,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,0
21968,83633,Spider Bennett,2901,HSM,Houston Mavericks,0126800416,1969-03-29,HSM @ DNR,L,0,0,NA,0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,NA
21968,80486,Jim Jarvis,2601,LAS,Los Angeles Stars,0126800415,1969-03-29,LAS @ DLC,L,0,0,NA,0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,NA
21968,80898,Lee Davis,3401,NOB,New Orleans Buccaneers,0126800413,1969-03-28,NOB vs. MNP,W,0,0,NA,0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,NA
21968,80863,Mike Butler,3401,NOB,New Orleans Buccaneers,0126800413,1969-03-28,NOB vs. MNP,W,0,0,NA,0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,NA
21968,80845,Jasper Wilson,3401,NOB,New Orleans Buccaneers,0126800413,1969-03-28,NOB vs. MNP,W,0,0,NA,0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,NA
21968,80694,Arvesta Kelly,3601,MNP,Minnesota Pipers,0126800413,1969-03-28,MNP @ NOB,L,0,0,NA,0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,NA
21968,80392,Larry Brown,3501,OAK,Oakland Oaks,0126800410,1969-03-27,OAK vs. INA,W,0,0,NA,0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,NA
21968,80630,Edgar Lacey,2601,LAS,Los Angeles Stars,0126800407,1969-03-27,LAS @ HSM,W,0,0,NA,0,NA,0,1,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,0
21968,80890,Tom Kondla,2901,HSM,Houston Mavericks,0126800407,1969-03-27,HSM vs. LAS,L,0,0,NA,0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,NA
21968,83698,George Sutor,3601,MNP,Minnesota Pipers,0126800409,1969-03-27,MNP @ NYA,W,0,0,NA,0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,NA
21968,83633,Spider Bennett,2901,HSM,Houston Mavericks,0126800405,1969-03-26,HSM vs. OAK,L,0,0,NA,0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,NA
