season_id,player_id,player_name,team_id,team_abbreviation,team_name,game_id,game_date,matchup,wl,min,fgm,fga,fg3m,fg3a,ftm,fta,oreb,dreb,reb,ast,stl,blk,tov,pf,pts,fantasy_pts,video_available,fg,ft
41999,696,Travis Best,1610612754,IND,Indiana Pacers,0049900088,2000-06-19,IND @ LAL,L,7,0,2,0,0,0,0,0,1,1,2,0,0,0,1,0,4.2,0,0,NA
41999,216,Brian Shaw,1610612747,LAL,Los Angeles Lakers,0049900088,2000-06-19,LAL vs. IND,W,6,0,1,0,0,0,0,0,2,2,1,0,0,0,2,0,3.9,0,0,NA
41999,365,Derrick McKey,1610612754,IND,Indiana Pacers,0049900087,2000-06-16,IND vs. LAL,W,12,0,0,0,0,0,0,0,3,3,0,1,0,0,1,0,6.6,0,NA,NA
41999,216,Brian Shaw,1610612747,LAL,Los Angeles Lakers,0049900087,2000-06-16,LAL @ IND,L,12,0,4,0,1,0,0,0,1,1,2,0,0,2,4,0,2.2,0,0,NA
41999,927,John Salley,1610612747,LAL,Los Angeles Lakers,0049900086,2000-06-14,LAL @ IND,W,4,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,NA,NA
41999,904,Chris Mullin,1610612754,IND,Indiana Pacers,0049900086,2000-06-14,IND vs. LAL,L,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
41999,969,Travis Knight,1610612747,LAL,Los Angeles Lakers,0049900085,2000-06-11,LAL @ IND,L,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,NA,NA
41999,969,Travis Knight,1610612747,LAL,Los Angeles Lakers,0049900084,2000-06-09,LAL vs. IND,W,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
41999,927,John Salley,1610612747,LAL,Los Angeles Lakers,0049900084,2000-06-09,LAL vs. IND,W,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,3,0,0,NA
41999,440,Zan Tabak,1610612754,IND,Indiana Pacers,0049900084,2000-06-09,IND @ LAL,L,2,0,1,0,0,0,0,1,0,1,0,0,0,0,3,0,1.2,0,0,NA
41999,365,Derrick McKey,1610612754,IND,Indiana Pacers,0049900083,2000-06-07,IND @ LAL,L,12,0,1,0,1,0,0,0,4,4,0,0,0,1,0,0,3.8,0,0,NA
41999,927,John Salley,1610612747,LAL,Los Angeles Lakers,0049900083,2000-06-07,LAL vs. IND,W,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
41999,904,Chris Mullin,1610612754,IND,Indiana Pacers,0049900083,2000-06-07,IND @ LAL,L,4,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0.5,0,NA,NA
41999,440,Zan Tabak,1610612754,IND,Indiana Pacers,0049900083,2000-06-07,IND @ LAL,L,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
41999,296,Rick Fox,1610612747,LAL,Los Angeles Lakers,0049900075,2000-06-04,LAL vs. POR,W,12,0,2,0,1,0,0,0,1,1,3,0,0,1,4,0,4.7,0,0,NA
