season_id,player_id,player_name,team_id,team_abbreviation,team_name,game_id,game_date,matchup,wl,min,fgm,fga,fg3m,fg3a,ftm,fta,oreb,dreb,reb,ast,stl,blk,tov,pf,pts,fantasy_pts,video_available,fg,ft
21966,77023,Wayne Hightower,1610612765,DET,Detroit Pistons,0026600403,1967-03-19,DET vs. SFW,L,3,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,NA,1,0,NA,0,NA,NA
21966,77259,Toby Kimball,1610612738,BOS,Boston Celtics,0026600404,1967-03-19,BOS vs. NYK,W,1,0,2,NA,NA,0,0,NA,NA,0,0,NA,NA,NA,0,0,NA,0,0,NA
21966,76661,Joe Ellis,1610612744,SFW,San Francisco Warriors,0026600403,1967-03-19,SFW @ DET,W,3,0,0,NA,NA,0,0,NA,NA,2,0,NA,NA,NA,1,0,NA,0,NA,NA
21966,76106,Jim Barnett,1610612738,BOS,Boston Celtics,0026600404,1967-03-19,BOS vs. NYK,W,1,0,1,NA,NA,0,0,NA,NA,0,0,NA,NA,NA,1,0,NA,0,0,NA
21966,76466,Freddie Crawford,1610612752,NYK,New York Knicks,0026600398,1967-03-18,NYK vs. BOS,L,0,0,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,NA
21966,76560,Dave Deutsch,1610612752,NYK,New York Knicks,0026600398,1967-03-18,NYK vs. BOS,L,0,0,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,NA
21966,78474,Ron Watts,1610612738,BOS,Boston Celtics,0026600398,1967-03-18,BOS @ NYK,W,0,0,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,NA
21966,78485,Bob Weiss,1610612755,PHL,Philadelphia 76ers,0026600399,1967-03-18,PHL vs. BLT,W,0,0,3,NA,NA,0,0,NA,NA,2,2,NA,NA,NA,2,0,NA,0,0,NA
21966,78455,Gerry Ward,1610612741,CHI,Chicago Bulls,0026600397,1967-03-17,CHI vs. SFW,W,6,0,1,NA,NA,0,0,NA,NA,2,1,NA,NA,NA,0,0,NA,0,0,NA
21966,78474,Ron Watts,1610612738,BOS,Boston Celtics,0026600395,1967-03-16,BOS @ DET,W,0,0,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,NA
21966,77037,Bob Hogsett,1610612765,DET,Detroit Pistons,0026600395,1967-03-16,DET vs. BOS,L,0,0,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,NA
21966,78495,Walt Wesley,1610612758,CIN,Cincinnati Royals,0026600394,1967-03-16,CIN vs. STL,W,9,0,1,NA,NA,0,2,NA,NA,6,0,NA,NA,NA,1,0,NA,0,0,0
21966,77313,Tom Kron,1610612737,STL,St. Louis Hawks,0026600394,1967-03-16,STL @ CIN,L,10,0,2,NA,NA,0,0,NA,NA,0,3,NA,NA,NA,2,0,NA,0,0,NA
21966,76187,John Block,1610612747,LAL,Los Angeles Lakers,0026600389,1967-03-15,LAL vs. PHL,L,0,0,4,NA,NA,0,0,NA,NA,2,0,NA,NA,NA,0,0,NA,0,0,NA
21966,77023,Wayne Hightower,1610612765,DET,Detroit Pistons,0026600392,1967-03-15,DET vs. CHI,L,0,0,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,NA
21966,77188,KC Jones,1610612738,BOS,Boston Celtics,0026600391,1967-03-15,BOS @ CIN,L,0,0,4,NA,NA,0,0,NA,NA,4,NA,NA,NA,NA,4,0,NA,0,0,NA
21966,77093,Darrall Imhoff,1610612747,LAL,Los Angeles Lakers,0026600389,1967-03-15,LAL vs. PHL,L,0,0,6,NA,NA,0,0,NA,NA,9,2,NA,NA,NA,1,0,NA,0,0,NA
21966,78466,Jim Washington,1610612741,CHI,Chicago Bulls,0026600388,1967-03-14,CHI vs. STL,L,0,0,0,NA,NA,0,0,NA,NA,2,0,NA,NA,NA,2,0,NA,0,NA,NA
21966,77658,Erwin Mueller,1610612741,CHI,Chicago Bulls,0026600388,1967-03-14,CHI vs. STL,L,0,0,3,NA,NA,0,0,NA,NA,2,1,NA,NA,NA,4,0,NA,0,0,NA
21966,78485,Bob Weiss,1610612755,PHL,Philadelphia 76ers,0026600387,1967-03-14,PHL @ SFW,W,3,0,0,NA,NA,0,0,NA,NA,0,3,NA,NA,NA,0,0,NA,0,NA,NA
21966,78081,Dave Schellhase,1610612741,CHI,Chicago Bulls,0026600385,1967-03-13,CHI vs. CIN,L,0,0,1,NA,NA,0,0,NA,NA,0,NA,NA,NA,NA,0,0,NA,0,0,NA
21966,78151,Paul Silas,1610612737,STL,St. Louis Hawks,0026600384,1967-03-13,STL vs. BOS,W,6,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,NA,2,0,NA,0,NA,NA
21966,78268,Joe Strawder,1610612765,DET,Detroit Pistons,0026600386,1967-03-13,DET @ SFW,L,0,0,7,NA,NA,0,1,NA,NA,10,2,NA,NA,NA,3,0,NA,0,0,0
21966,76945,Reggie Harding,1610612765,DET,Detroit Pistons,0026600386,1967-03-13,DET @ SFW,L,0,0,1,NA,NA,0,0,NA,NA,1,0,NA,NA,NA,2,0,NA,0,0,NA
21966,76466,Freddie Crawford,1610612752,NYK,New York Knicks,0026600380,1967-03-12,NYK vs. PHL,L,0,0,0,NA,NA,0,0,NA,NA,2,0,NA,NA,NA,1,0,NA,0,NA,NA
21966,76382,Len Chappell,1610612758,CIN,Cincinnati Royals,0026600381,1967-03-12,CIN @ STL,L,5,0,3,NA,NA,0,0,NA,NA,1,0,NA,NA,NA,0,0,NA,0,0,NA
21966,77676,Dorie Murrey,1610612765,DET,Detroit Pistons,0026600383,1967-03-12,DET @ LAL,W,0,0,2,NA,NA,0,0,NA,NA,6,0,NA,NA,NA,1,0,NA,0,0,NA
21966,77576,Bill Melchionni,1610612755,PHL,Philadelphia 76ers,0026600380,1967-03-12,PHL @ NYK,W,0,0,1,NA,NA,0,0,NA,NA,0,0,NA,NA,NA,0,0,NA,0,0,NA
21966,76716,Hank Finkel,1610612747,LAL,Los Angeles Lakers,0026600383,1967-03-12,LAL vs. DET,L,0,0,0,NA,NA,0,0,NA,NA,1,1,NA,NA,NA,1,0,NA,0,NA,NA
21966,76908,Matt Guokas,1610612755,PHL,Philadelphia 76ers,0026600380,1967-03-12,PHL @ NYK,W,0,0,1,NA,NA,0,0,NA,NA,0,1,NA,NA,NA,2,0,NA,0,0,NA
21966,76105,Jim Barnes,1610612747,LAL,Los Angeles Lakers,0026600377,1967-03-11,LAL @ SFW,W,9,0,3,NA,NA,0,0,NA,NA,0,0,NA,NA,NA,3,0,NA,0,0,NA
21966,76187,John Block,1610612747,LAL,Los Angeles Lakers,0026600376,1967-03-10,LAL vs. DET,W,0,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,NA,0,0,NA,0,NA,NA
21966,76945,Reggie Harding,1610612765,DET,Detroit Pistons,0026600376,1967-03-10,DET @ LAL,L,0,0,2,NA,NA,0,0,NA,NA,3,0,NA,NA,NA,1,0,NA,0,0,NA
21966,78151,Paul Silas,1610612737,STL,St. Louis Hawks,0026600375,1967-03-10,STL @ SFW,W,15,0,3,NA,NA,0,0,NA,NA,2,1,NA,NA,NA,2,0,NA,0,0,NA
21966,77676,Dorie Murrey,1610612765,DET,Detroit Pistons,0026600376,1967-03-10,DET @ LAL,L,0,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,NA,0,0,NA,0,NA,NA
21966,76376,Jerry Chambers,1610612747,LAL,Los Angeles Lakers,0026600376,1967-03-10,LAL vs. DET,W,0,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,NA,0,0,NA,0,NA,NA
21966,78409,Charles Vaughn,1610612765,DET,Detroit Pistons,0026600372,1967-03-08,DET vs. BLT,W,0,0,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,NA
21966,77023,Wayne Hightower,1610612765,DET,Detroit Pistons,0026600372,1967-03-08,DET vs. BLT,W,0,0,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,NA
21966,77676,Dorie Murrey,1610612765,DET,Detroit Pistons,0026600372,1967-03-08,DET vs. BLT,W,0,0,NA,NA,NA,0,1,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,0
21966,76945,Reggie Harding,1610612765,DET,Detroit Pistons,0026600372,1967-03-08,DET vs. BLT,W,0,0,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,NA
21966,76983,Walt Hazzard,1610612747,LAL,Los Angeles Lakers,0026600369,1967-03-07,LAL @ NYK,W,0,0,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,NA
21966,78579,George Wilson,1610612741,CHI,Chicago Bulls,0026600370,1967-03-07,CHI vs. BOS,W,0,0,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,NA
21966,76560,Dave Deutsch,1610612752,NYK,New York Knicks,0026600369,1967-03-07,NYK vs. LAL,L,0,0,NA,NA,NA,0,1,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,0
21966,76983,Walt Hazzard,1610612747,LAL,Los Angeles Lakers,0026600367,1967-03-06,LAL @ PHL,L,0,0,0,NA,NA,0,0,NA,NA,0,1,NA,NA,NA,3,0,NA,0,NA,NA
21966,76908,Matt Guokas,1610612755,PHL,Philadelphia 76ers,0026600367,1967-03-06,PHL vs. LAL,W,0,0,3,NA,NA,0,2,NA,NA,0,1,NA,NA,NA,2,0,NA,0,0,0
21966,77676,Dorie Murrey,1610612765,DET,Detroit Pistons,0026600368,1967-03-06,DET @ BOS,L,2,0,1,NA,NA,0,0,NA,NA,2,0,NA,NA,NA,1,0,NA,0,0,NA
21966,78213,Dick Snyder,1610612737,STL,St. Louis Hawks,0026600366,1967-03-06,STL @ CIN,L,11,0,5,NA,NA,0,0,NA,NA,0,1,NA,NA,NA,2,0,NA,0,0,NA
21966,77313,Tom Kron,1610612737,STL,St. Louis Hawks,0026600365,1967-03-05,STL vs. BLT,W,3,0,0,NA,NA,0,0,NA,NA,0,1,NA,NA,NA,0,0,NA,0,NA,NA
