season_id,player_id,player_name,team_id,team_abbreviation,team_name,game_id,game_date,matchup,wl,min,fgm,fga,fg3m,fg3a,ftm,fta,oreb,dreb,reb,ast,stl,blk,tov,pf,pts,fantasy_pts,video_available,fg,ft
52021,200765,Rajon Rondo,1610612739,CLE,Cleveland Cavaliers,0052100201,2022-04-15,CLE vs. ATL,L,15,0,3,0,2,0,0,0,2,2,2,1,0,1,2,0,7.4,1,0,NA
52021,203476,Gorgui Dieng,1610612737,ATL,Atlanta Hawks,0052100201,2022-04-15,ATL @ CLE,W,5,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,-1,1,0,NA
52021,1629599,Amir Coffey,1610612746,LAC,LA Clippers,0052100211,2022-04-15,LAC vs. NOP,L,4,0,2,0,1,0,2,0,0,0,0,0,0,1,0,0,-1,1,0,0
52021,203503,Tony Snell,1610612740,NOP,New Orleans Pelicans,0052100211,2022-04-15,NOP @ LAC,W,4,0,1,0,1,0,0,0,0,0,0,0,0,0,2,0,0,1,0,NA
52021,1628995,Kevin Knox,1610612737,ATL,Atlanta Hawks,0052100111,2022-04-13,ATL vs. CHA,W,2,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,2.7,1,NA,NA
52021,1626204,Larry Nance,1610612740,NOP,New Orleans Pelicans,0052100131,2022-04-13,NOP vs. SAS,W,14,0,1,0,0,0,0,2,6,8,0,0,1,1,1,0,11.6,1,0,NA
52021,1630563,Joshua Primo,1610612759,SAS,San Antonio Spurs,0052100131,2022-04-13,SAS @ NOP,L,10,0,3,0,0,0,0,0,2,2,2,0,0,0,0,0,5.4,1,0,NA
52021,1629637,Jaxson Hayes,1610612740,NOP,New Orleans Pelicans,0052100131,2022-04-13,NOP vs. SAS,W,20,0,1,0,0,0,0,0,5,5,1,0,1,0,4,0,10.5,1,0,NA
52021,1628984,Devonte' Graham,1610612740,NOP,New Orleans Pelicans,0052100131,2022-04-13,NOP vs. SAS,W,7,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,1.2,1,0,NA
52021,1628966,Keita Bates-Diop,1610612759,SAS,San Antonio Spurs,0052100131,2022-04-13,SAS @ NOP,L,6,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1.5,1,NA,NA
52021,1630171,Isaac Okoro,1610612739,CLE,Cleveland Cavaliers,0052100101,2022-04-12,CLE @ BKN,L,13,0,3,0,3,0,0,1,0,1,1,0,0,0,2,0,2.7,1,0,NA
52021,1628392,Isaiah Hartenstein,1610612746,LAC,LA Clippers,0052100121,2022-04-12,LAC @ MIN,L,7,0,1,0,0,0,0,0,2,2,1,0,0,1,1,0,2.9,1,0,NA
52021,1629006,Josh Okogie,1610612750,MIN,Minnesota Timberwolves,0052100121,2022-04-12,MIN vs. LAC,W,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,NA,NA
52021,1629599,Amir Coffey,1610612746,LAC,LA Clippers,0052100121,2022-04-12,LAC @ MIN,L,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,NA,NA
52021,203552,Seth Curry,1610612751,BKN,Brooklyn Nets,0052100101,2022-04-12,BKN vs. CLE,W,33,0,4,0,4,0,0,0,2,2,0,1,0,1,3,0,4.4,1,0,NA
52021,1630556,Kessler Edwards,1610612751,BKN,Brooklyn Nets,0052100101,2022-04-12,BKN vs. CLE,W,8,0,5,0,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,NA
